1,1583114477,0.0,"2025-01-31 11:32:07",1,0,
2,1583114477,0.0,"2025-01-31 11:34:36",3,0,
3,1583114477,0.0,"2025-01-31 11:35:00",0,4,
4,1583114477,30.0,"2025-01-31 11:36:41",1,2,3
